name,homeurl,domain,country
lemauricien,http://www.lemauricien.com/,general,mus
lemohelien,http://lemohelien.com/,general,com
lemonde,https://www.lemonde.fr/,general,fra
lenational,http://www.lenational.org/,general,hti
lenouvelliste,http://www.lenouvelliste.com/,general,hti
lenouvelliste,https://www.lenouvelliste.ch/,general,che
leparisien,http://www.leparisien.fr/,general,fra
lepays,http://lepays.bf/,general,bfa
lepays,http://evasion.lepays.bf/,general,bfa
lepaystchad,http://www.lepaystchad.com/,general,tcd
lepoint,https://www.lepoint.fr/,general,fra
lepopulaire,https://www.lepopulaire.fr/,general,fra
leprogres,https://www.leprogres.fr/,general,fra
lequatriemepouvoir,https://lequatriemepouvoir.com/,general,cmr
lequipe,https://www.lequipe.fr/,general,fra
lequotidien,http://www.lequotidien.lu/,general,lux
lequotidien,https://www.lequotidien.sn/,general,sen
lequotidien_oran,http://www.lequotidien-oran.com/,general,dza
leral,https://www.leral.net/,general,sen
leregional,https://www.leregional.ch/,general,che
lereporter,https://www.lereporter.ma/,general,mar
lerwandais,https://www.lerwandais.com/,general,rwa
lesaffairesbf,http://lesaffairesbf.com/,general,bfa
lesahel,http://www.lesahel.org/,general,ner
lesechos,https://www.lesechos.fr/,general,fra
lesoir,https://www.lesoir.be/,general,bel
lesoirdalgerie,https://www.lesoirdalgerie.com/,general,dza
lesoleil,http://www.lesoleil.sn/,general,sen
lesoleil,https://www.lesoleil.com/,general,can
lespharaons,https://www.lespharaons.com/,general,ben
lessentiel,http://www.lessentiel.lu/fr/,general,lux
lessor,https://lessor.site/,general,mli
lest_eclair,https://www.lest-eclair.fr/,general,fra
letchadanthropus_tribune,https://www.letchadanthropus-tribune.com/,general,tcd
letelegramme,https://www.letelegramme.fr/,general,fra
letemps,https://www.letemps.ch/,general,che
letempstg,https://letempstg.com/,general,tgo
letogolais,http://www.letogolais.com/,general,tgo
leveil,https://www.leveil.fr/accueil.html,general,fra
levenementprecis,http://levenementprecis.com/,general,ben
levif,https://www.levif.be/actualite/,general,bel
lexpress,https://www.lexpress.mu/,general,mus
lexpress,https://lexpansion.lexpress.fr/,general,fra
lexpress,https://www.lexpress.fr/,general,fra
lexpress,https://lexpress.mg/,general,mdg
lexpressdufaso_bf,http://www.lexpressdufaso-bf.com/,general,bfa
lexpressiondz,http://www.lexpressiondz.com/,general,dza
lhebdo,https://lhebdo.mg/,general,mdg
libe,https://www.libe.ma/,general,mar
liberation,https://www.liberation.fr/,general,fra
liberte_algerie,https://www.liberte-algerie.com/,general,dza
lindependant,https://www.lindependant.fr/,general,fra
linternaute,https://www.linternaute.com/,general,fra
livenewsalgerie,http://www.livenewsalgerie.com/,general,dza
lnt,https://lnt.ma/,general,mar
lobservateurdemonaco,http://www.lobservateurdemonaco.mc/,general,mco
lomeinfos,https://www.lomeinfos.com/,general,tgo
lopinion,https://www.lopinion.fr/,general,fra
lopinion,https://www.lopinion.ma/,general,mar
lqj,https://www.lqj.ch/,general,che
lunion,https://www.lunion.fr/,general,fra
lyoncapitale,https://www.lyoncapitale.fr/,general,fra
lyonne,https://www.lyonne.fr/,general,fra
mada_actus,https://mada-actus.info/,general,mdg
mada_buzz,https://www.mada-buzz.net/,general,mdg
madagascar_tribune,https://www.madagascar-tribune.com/,general,mdg
madagate,http://www.madagate.org/,general,mdg
madonline,http://www.madonline.com/,general,mdg
maire_info,https://www.maire-info.com/,general,fra
mali_info,https://mali-info.net/,general,mli
mali_web,http://mali-web.org/,general,mli
maliactu,https://maliactu.net/,general,mli
malijet,http://malijet.com/,general,mli
malimedia,https://malimedia.net/,general,mli
maliweb,https://www.maliweb.net/,general,mli
malizine,https://malizine.com/,general,mli
marhba,https://www.marhba.com/,general,tun
maroc_hebdo,https://maroc-hebdo.press.ma/,general,mar
matinlibre,https://matinlibre.com/,general,ben
matv,http://matv.mg/,general,mdg
mediaguinee,http://mediaguinee.org/,general,gin
mediapart,https://www.mediapart.fr/,general,fra
metrodakar,https://www.metrodakar.net/,general,sen
miabetogoactu,https://www.miabetogoactu.com/,general,tgo
midi_madagasikara,http://www.midi-madagasikara.mg/,general,mdg
midilibre,https://www.midilibre.fr/,general,fra
minute_hebdo,http://www.minute-hebdo.fr/,general,fra
monacohebdo,http://www.monacohebdo.mc/,general,mco
monacomatin,https://www.monacomatin.mc/,general,mco
monde_diplomatique,https://www.monde-diplomatique.fr/,general,fra
mopays,https://mopays.com/,general,mus
moti,https://moti.news/,general,mus
musabyimana,http://www.musabyimana.net/,general,rwa
ndarinfo,https://www.ndarinfo.com/,general,sen
netalkole,https://netalkole.net/,general,hti
netpress,http://www.netpress.bi/,general,bdi
newsducamer,http://www.newsducamer.com/,general,cmr
newsmada,https://www.newsmada.com/,general,mdg
nicematin,https://www.nicematin.com/,general,fra
nigerdiaspora,http://www.nigerdiaspora.net/,general,ner
nigerexpress,http://nigerexpress.info/,general,ner
nigerinter,https://www.nigerinter.com/,general,ner
nordeclair,https://www.nordeclair.fr/,general,fra
nordeclair,https://www.nordeclair.be/,general,bel
nordpresse,https://nordpresse.be/,general,bel
nordsudjournal,https://www.nordsudjournal.com/,general,mli
nouvelobs,https://www.nouvelobs.com/rue89/,general,fra
nouvelobs,https://www.nouvelobs.com/,general,fra
nrpyrenees,https://www.nrpyrenees.fr/,general,fra
observalgerie,https://www.observalgerie.com/,general,dza
orange,https://actu.orange.mg/,general,mdg
ouestribune_dz,http://www.ouestribune-dz.com/,general,dza
over_blog,http://takaparlenews.over-blog.com/,general,caf
over_blog,http://sango-ti-kodro.over-blog.com/,general,caf
over_blog,http://centrafrique-presse.over-blog.com/,general,caf
pa_lunion,http://www.pa-lunion.com/,general,tgo
paris_normandie,https://www.paris-normandie.fr/,general,fra
picardiegazette,https://www.picardiegazette.fr/,general,fra
planet,https://www.planet.fr/,general,fra
planete_senegal,http://www.planete-senegal.com/,general,sen
ppbdi,http://ppbdi.com/,general,bdi
pressafrik,https://www.pressafrik.com/,general,sen
quotidienmutations,http://quotidienmutations.cm/,general,cmr
r1,http://www.r1.mu/,general,mus
radio_kankan,http://www.radio-kankan.com/,general,gin
radiobalafon,https://radiobalafon.net/,general,cmr
radiolome,http://www.radiolome.tg/,general,tgo
radiomaria,https://www.radiomaria.rw/,general,rwa
radiondekeluka,https://www.radiondekeluka.org/,general,caf
realites,https://www.realites.com.tn/,general,tun
reporterbf,https://www.reporterbf.net/,general,bfa
republicain_lorrain,https://www.republicain-lorrain.fr/,general,fra
rewmi,http://www.rewmi.com/,general,sen
rezonodwes,https://rezonodwes.com/,general,hti
rfi,http://www.rfi.fr/,general,fra
rnanews,http://rnanews.com/,general,rwa
rtb,https://www.rtb.bf/,general,bfa
rtl,http://5minutes.rtl.lu/laune/,general,lux
rugbyrama,https://www.rugbyrama.fr/,general,fra
rwandaises,https://rwandaises.com/,general,rwa
samarew,https://samarew.com/,general,sen
savoirnews,https://www.savoirnews.net/,general,tgo
senedirect,https://www.senedirect.tv/,general,sen
senegal7,https://www.senegal7.com/,general,sen
senegaldirect,https://www.senegaldirect.net/,general,sen
senego,https://senego.com/,general,sen
senenews,https://www.senenews.com/,general,sen
seneplus,https://www.seneplus.com/,general,sen
seneweb,http://www.seneweb.com/,general,sen
senxibar,https://www.senxibar.com/,general,sen
setal,https://www.setal.net/,general,sen
sidwaya,https://www.sidwaya.info/,general,bfa
sobikamada,http://www.sobikamada.com/,general,mdg
socialnetlink,https://www.socialnetlink.org/,general,sen
sonapresse,https://www.union.sonapresse.com/,general,gab
spirou,https://www.spirou.com/,general,bel
sport241,http://sport241.com/,general,gab
starpress,https://starpress.info/,general,mus
studiotamani,https://www.studiotamani.org/,general,mli
sudinfo,https://www.sudinfo.be/,general,bel
sudonline,http://www.sudonline.sn/,general,sen
sudouest,https://www.sudouest.fr/,general,fra
sundaytimesmauritius,https://www.sundaytimesmauritius.com/news/,general,mus
tamtaminfo,http://www.tamtaminfo.com/,general,ner
tchadactuel,http://www.tchadactuel.com/,general,tcd
tchadinfos,http://tchadinfos.com/,general,tcd
tdg,https://www.tdg.ch/,general,che
tekiano,http://www.tekiano.com/,general,tun
telemb,https://www.telemb.be/,general,bel
telerama,https://www.telerama.fr/,general,fra
telquel,https://telquel.ma/,general,mar
teranganews,http://teranganews.sn/,general,sen
terrenature,https://www.terrenature.ch/,general,che
tf1,https://www.tf1.fr/tmc,general,mco
togo_actualites,https://togo-actualites.com/,general,tgo
togo_online,https://togo-online.net/,general,tgo
togoactualite,https://www.togoactualite.com/,general,tgo
togobreakingnews,https://togobreakingnews.info/,general,tgo
togoenlive,http://togoenlive.info/,general,tgo
togomedia24,https://togomedia24.com/,general,tgo
togoportail,http://www.togoportail.net/,general,tgo
togopresse,http://togopresse.tg/,general,tgo
togoreveil,http://togoreveil.com/,general,tgo
togotimes,https://www.togotimes.info/,general,tgo
togotribune,https://togotribune.com/,general,tgo
togoweb,https://togoweb.net/,general,tgo
togozine,http://togozine.com/,general,tgo
touthaiti,http://www.touthaiti.com/,general,hti
transactiondalgerie,http://transactiondalgerie.com/,general,dza
tribuca,https://tribuca.net/,general,fra
tribunelecteurs,http://www.tribunelecteurs.com/,general,dza
tunisie14,https://tunisie14.tn/,general,tun
tunisienumerique,https://www.tunisienumerique.com/,general,tun
ufctogo,http://www.ufctogo.com/,general,tgo
varmatin,https://www.varmatin.com/,general,fra
vipeoples,https://www.vipeoples.net/,general,sen
visages_du_benin,https://visages-du-benin.com/,general,ben
visitmonaco,https://www.visitmonaco.com/,general,mco
vosgesmatin,https://www.vosgesmatin.fr/,general,fra
walf_groupe,http://www.walf-groupe.com/,general,sen
watania1,http://www.watania1.tn/,general,tun
webdo,http://www.webdo.tn/,general,tun
webmanagercenter,https://directinfo.webmanagercenter.com/,general,tun
webmanagercenter,https://www.webmanagercenter.com/,general,tun
wiwsport,https://wiwsport.com/,general,sen
wordpress,https://burundi24.wordpress.com/,general,bdi
www,https://www.gouv.bj/,general,ben
xalimasn,http://xalimasn.com/,general,sen
xibar,https://www.xibar.net/,general,sen
yabiladi,https://www.yabiladi.com/,general,mar
yaga_burundi,https://www.yaga-burundi.com/,general,bdi
yaoundeinfo,http://www.yaoundeinfo.com/,general,cmr
zinfos_moris,https://www.zinfos-moris.com/,general,mus
zoomtchad,http://zoomtchad.com/,general,tcd
